Graph,Node Index,Operator,Tensor Shapes,Estimated FLOPs
diffusion_step_fp16.onnx,1120,MatMul,"inputs=[1, 46, 768], [768, 3072] -> outputs=[1, 46, 3072]",217055232
diffusion_step_fp16.onnx,1125,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,1127,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,1138,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1142,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1144,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1147,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1149,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1151,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1153,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
diffusion_step_fp16.onnx,1158,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
diffusion_step_fp16.onnx,1160,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 48] -> outputs=[1, 46, 16, 48]",3250176
diffusion_step_fp16.onnx,1163,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1174,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1178,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1180,MatMul,"inputs=[1, 46, 768], [768, 3072] -> outputs=[1, 46, 3072]",217055232
diffusion_step_fp16.onnx,1185,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,1187,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,1198,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1202,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1204,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1207,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1209,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1211,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1213,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
diffusion_step_fp16.onnx,1218,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
diffusion_step_fp16.onnx,1220,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 48] -> outputs=[1, 46, 16, 48]",3250176
diffusion_step_fp16.onnx,1223,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1234,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1238,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1240,MatMul,"inputs=[1, 46, 768], [768, 3072] -> outputs=[1, 46, 3072]",217055232
diffusion_step_fp16.onnx,1245,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,1247,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,1258,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1262,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1264,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1267,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1269,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1271,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1273,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
diffusion_step_fp16.onnx,1278,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
diffusion_step_fp16.onnx,1280,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 48] -> outputs=[1, 46, 16, 48]",3250176
diffusion_step_fp16.onnx,1283,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1294,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1298,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1300,MatMul,"inputs=[1, 46, 768], [768, 3072] -> outputs=[1, 46, 3072]",217055232
diffusion_step_fp16.onnx,1305,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,1307,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,1318,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1322,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1324,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1327,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1329,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1331,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1333,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
diffusion_step_fp16.onnx,1338,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
diffusion_step_fp16.onnx,1340,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 48] -> outputs=[1, 46, 16, 48]",3250176
diffusion_step_fp16.onnx,1343,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1354,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1358,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1360,MatMul,"inputs=[1, 46, 768], [768, 3072] -> outputs=[1, 46, 3072]",217055232
diffusion_step_fp16.onnx,1365,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,1367,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,1378,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1382,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1384,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1387,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1389,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1391,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1393,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
diffusion_step_fp16.onnx,1398,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
diffusion_step_fp16.onnx,1400,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 48] -> outputs=[1, 46, 16, 48]",3250176
diffusion_step_fp16.onnx,1403,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1414,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1418,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1420,MatMul,"inputs=[1, 46, 768], [768, 3072] -> outputs=[1, 46, 3072]",217055232
diffusion_step_fp16.onnx,1425,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,1427,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,1438,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1442,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1444,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1447,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1449,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1451,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1453,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
diffusion_step_fp16.onnx,1458,Softmax,"inputs=[1, 16, 46, 46] -> outputs=[1, 16, 46, 46]",169280
diffusion_step_fp16.onnx,1460,Einsum,"inputs=[1, 16, 46, 46], [1, 46, 16, 48] -> outputs=[1, 46, 16, 48]",3250176
diffusion_step_fp16.onnx,1463,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1474,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1478,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1480,MatMul,"inputs=[1, 46, 768], [768, 3072] -> outputs=[1, 46, 3072]",217055232
diffusion_step_fp16.onnx,1485,MatMul,"inputs=[1, 46, 768], [768, 1536] -> outputs=[1, 46, 1536]",108527616
diffusion_step_fp16.onnx,1487,MatMul,"inputs=[1, 46, 1536], [1536, 768] -> outputs=[1, 46, 768]",108527616
diffusion_step_fp16.onnx,1498,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1502,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1504,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1507,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1509,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1511,MatMul,"inputs=[1, 46, 768], [768, 768] -> outputs=[1, 46, 768]",54263808
diffusion_step_fp16.onnx,1513,Einsum,"inputs=[1, 46, 16, 48], [1, 46, 16, 48] -> outputs=[1, 16, 46, 46]",3250176
